nome,instituicao_ensino_aluno,idade_aluno,anos_pm,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,fase,turma,sinalizador_ingressante,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,nivel_ideal,defasagem,ano_ingresso,bolsista,cg,cf,ct,nota_port,nota_mat,nota_ing,qtd_aval,rec_ava_1,rec_ava_2,rec_ava_3,rec_ava_4,indicado_bolsa,grupo_fase,saiu,atencao,destaque
ALUNO-27,,,,False,6.350091965367965,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,6.493506493506493,7.5,4.583333333333333,5.625,7.111109999999999,5.0,2022,2,M,,,,,,Fase 4 (9º ano),,2022.0,False,668.0,122.0,9.0,2.333333333333333,6.833333333333333,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-29,,,,False,4.935556331573656,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.832296380090497,7.5,5.777777777777778,6.71875,5.7083325,2.5,2022,3,C,,,,,,Fase 6 (2º EM),,2021.0,False,827.0,129.0,5.0,5.333333333333333,4.0,8.0,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,False,Fases 1-7,False,False,False
ALUNO-30,,,,False,8.083533682039548,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.005163410197735,7.5,9.1,5.625,8.250005,5.0,2022,0,K,,,,,,Fase 1 (4º ano),,2022.0,False,122.0,34.0,5.0,9.6,8.6,,2.0,Promovido de Fase + Bolsa,Mantido na Fase atual,,,True,Fases 1-7,False,False,False
ALUNO-31,,,,False,7.263157796906797,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.91668,7.317867317867318,7.5,7.466666666666667,5.3125,6.666665,10.0,2022,0,V,,,,,,ALFA  (2º e 3º ano),,2022.0,False,408.0,119.0,6.0,7.6,7.333333333333333,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,False,False
ALUNO-32,,,,False,6.792708666666666,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.91667,8.333333333333334,7.5,4.0,7.34375,7.75,5.0,2022,7,D,,,,,,Fase 8 (Universitários),,2022.0,False,558.0,12.0,7.0,8.0,0.0,,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,True,Fases 1-7,False,False,False
ALUNO-34,,,,False,6.66678774573196,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.5,7.056167617548691,7.5,6.111111111111111,7.5,6.41666,5.0,2022,3,C,,,,,,Fase 4 (9º ano),,2018.0,False,599.0,78.0,4.0,5.0,7.5,5.833333333333333,4.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,False,Fases 1-7,False,False,False
ALUNO-36,,,,False,6.854039584291187,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,5.83333,8.074712643678161,6.25,5.877777777777777,7.96875,7.7916675,5.0,2022,4,B,,,,,,Fase 6 (2º EM),,2019.0,False,538.0,46.0,8.0,5.0,7.166666666666667,5.466666666666666,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,True,Fases 1-7,False,False,False
ALUNO-37,,,,False,7.5555417556855105,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,9.041585445094215,7.5,7.333333333333333,6.25,7.777779999999999,5.0,2022,2,L,,,,,,Fase 3 (7º e 8º ano),,2018.0,False,292.0,45.0,8.0,6.5,8.166666666666666,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-38,,,,False,6.695387571428571,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,6.721726190476191,6.25,5.666666666666667,7.34375,7.20833,5.0,2022,3,K,,,,,,Fase 4 (9º ano),,2021.0,False,590.0,77.0,11.0,7.0,6.833333333333333,3.166666666666667,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase + Bolsa,True,Fases 1-7,False,False,False
ALUNO-42,,,,False,4.279765904761905,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,3.148809523809524,7.5,2.5,0.0,2.50001,10.0,2022,0,E,,,,,,ALFA  (2º e 3º ano),,2021.0,False,849.0,189.0,5.0,2.166666666666667,2.833333333333333,,2.0,Não avaliado,Não avaliado,,,False,Fases 1-7,False,True,False
ALUNO-45,,,,False,6.730556,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.916679999999999,9.166666666666666,6.25,5.0,6.25,6.777773333333332,5.0,2022,2,F,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,576.0,93.0,16.0,4.0,6.0,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-46,,,,False,7.398436561403509,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,9.082456140350876,7.5,5.0,6.041666666666667,6.888883333333333,10.0,2022,1,K,,,,,,Fase 1 (4º ano),,2020.0,False,362.0,94.0,7.0,3.666666666666667,6.333333333333333,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-47,,,,False,7.65278,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.500020000000001,10.0,7.5,7.416666666666666,6.25,7.222223333333333,5.0,2022,1,C,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,254.0,66.0,4.0,7.333333333333333,7.5,,3.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,,False,Fases 1-7,False,False,False
ALUNO-48,,,,False,3.9148812857142854,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.41667,3.803571428571429,6.25,0.0,5.625,4.625,5.0,2022,5,F,,,,,,Fase 6 (2º EM),,2022.0,False,855.0,59.0,4.0,0.0,0.0,,4.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Alocado em Fase anterior,False,Fases 1-7,False,False,False
ALUNO-49,,,,True,8.339586333333333,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,10.0,7.5,8.166666666666666,6.5625,9.250005,5.0,2022,0,O,,,,,,Fase 1 (4º ano),,2022.0,False,54.0,14.0,1.0,7.833333333333333,8.5,,2.0,Promovido de Fase,Promovido de Fase,,,False,Fases 1-7,False,False,True
ALUNO-50,,,,False,4.966393630641452,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.630580097651709,7.5,3.055555555555556,5.625,5.5833325,10.0,2022,3,E,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,823.0,128.0,12.0,4.333333333333333,4.666666666666667,0.1666666666666666,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,True,False
ALUNO-51,,,,False,6.953190321839081,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,9.203448275862067,7.5,5.083333333333334,5.625,6.91666,5.0,2022,1,F,,,,,,Fase 2 (5º e 6º ano),,2019.0,False,504.0,131.0,6.0,4.666666666666667,5.5,,2.0,Mantido na Fase atual,Promovido de Fase,,,False,Fases 1-7,False,False,False
ALUNO-56,,,,False,3.0365733790849676,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,3.597794117647059,5.0,0.4444444444444445,3.28125,4.500003333333333,5.0,2022,7,A,,,,,,Fase 8 (Universitários),,2021.0,False,861.0,23.0,15.0,0.5,0.8333333333333334,0.0,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,True,False
ALUNO-58,,,,False,7.3051580634920645,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,7.991071428571429,7.5,6.888888888888889,8.125,7.374995,5.0,2022,3,M,,,,,,Fase 4 (9º ano),,2022.0,False,386.0,45.0,2.0,5.333333333333333,7.666666666666667,7.666666666666667,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,True,Fases 1-7,False,False,False
ALUNO-60,,,,False,5.783132947712419,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,4.129901960784314,5.625,4.044444444444444,7.96875,7.277773333333332,5.0,2022,7,A,,,,,,Fase 8 (Universitários),,2016.0,False,753.0,18.0,10.0,2.666666666666667,3.466666666666666,6.0,4.0,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase,Mantido na Fase atual,True,Fases 1-7,False,False,False
ALUNO-61,,,,False,6.410353757575757,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,10.0,7.787878787878788,7.5,2.5,6.25,7.38889,5.0,2022,2,U,,,,,,Fase 3 (7º e 8º ano),,2020.0,False,658.0,119.0,11.0,2.0,3.0,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-63,,,,False,6.683821329434698,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.50002,8.544103313840155,5.625,5.083333333333334,5.625,6.91666,5.0,2022,0,J,,,,,,Fase 1 (4º ano),,2022.0,False,594.0,163.0,13.0,6.0,4.166666666666667,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,False,False
ALUNO-64,,,,False,4.664931388888889,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,3.611111111111112,7.5,2.833333333333333,4.84375,3.8333325,5.0,2022,3,M,,,,,,Fase 5 (1º EM),,2022.0,False,839.0,137.0,16.0,5.666666666666667,2.666666666666667,0.1666666666666666,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Alocado em Fase anterior,False,Fases 1-7,False,False,False
ALUNO-65,,,,True,7.987501111111111,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.555555555555555,5.625,8.166666666666666,6.25,8.777783333333334,5.0,2022,1,K,,,,,,Fase 2 (5º e 6º ano),,2021.0,True,146.0,37.0,3.0,8.166666666666666,8.166666666666666,,3.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase + Bolsa,,False,Fases 1-7,False,False,False
ALUNO-66,,,,False,7.1718744999999995,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.66667,5.784722222222221,7.5,7.777777777777779,7.34375,6.5416625,10.0,2022,3,D,,,,,,Fase 3 (7º e 8º ano),,2021.0,False,442.0,53.0,3.0,5.666666666666667,7.666666666666667,10.0,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,False,Fases 1-7,False,False,False
ALUNO-67,,,,False,6.770192769423559,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,7.88220551378446,5.0,5.583333333333333,5.9375,7.916665,5.0,2022,1,G,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,564.0,138.0,5.0,3.333333333333333,7.833333333333333,,2.0,Promovido de Fase,Promovido de Fase,,,False,Fases 1-7,False,False,False
ALUNO-69,,,,True,7.59829521927348,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,7.545642763034067,7.5,7.883333333333333,5.625,8.5,5.0,2022,0,M,,,,,,Fase 1 (4º ano),,2022.0,False,272.0,76.0,3.0,9.6,6.166666666666667,,2.0,Promovido de Fase + Bolsa,Mantido na Fase atual,,,True,Fases 1-7,False,False,False
ALUNO-70,,,,True,8.205555333333335,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.833333333333332,7.5,6.5,6.666666666666666,8.61111,10.0,2022,2,D,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,84.0,10.0,2.0,7.0,6.0,,3.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-72,,,,False,7.728843833635813,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.50002,8.602540834845735,8.125,8.833333333333332,5.625,8.083335,5.0,2022,0,D,,,,,,Fase 1 (4º ano),,2022.0,False,227.0,62.0,5.0,9.166666666666666,8.5,,2.0,Promovido de Fase,Promovido de Fase,,,False,Fases 1-7,False,False,False
ALUNO-73,,,,False,6.712044773504274,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.33334,6.992521367521367,7.5,6.5,6.71875,6.2916575,5.0,2022,4,L,,,,,,Fase 6 (2º EM),,2022.0,False,586.0,54.0,13.0,4.0,7.0,8.5,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,False,Fases 1-7,False,False,False
ALUNO-74,,,,False,6.684722722222222,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,6.25,6.875,6.111111111111112,7.5,7.4166675,5.0,2022,4,B,,,,,,Fase 5 (1º EM),,2022.0,False,593.0,55.0,10.0,4.666666666666667,6.666666666666667,7.0,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,False,Fases 1-7,False,False,False
ALUNO-75,,,,True,9.441519857142858,,Topázio,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.660714285714286,9.375,8.5,9.21875,9.75001,10.0,2022,5,L,,,,,,Fase 3 (7º e 8º ano),,2019.0,True,1.0,1.0,1.0,7.666666666666667,8.0,9.833333333333334,4.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase + Bolsa,Promovido de Fase + Bolsa,False,Fases 1-7,False,False,False
ALUNO-76,,,,False,8.306173283950617,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,9.419753086419751,7.5,7.166666666666666,5.833333333333334,8.27778,10.0,2022,1,B,,,,,,Fase 1 (4º ano),,2020.0,False,61.0,12.0,1.0,7.333333333333333,7.0,,3.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,False,Fases 1-7,False,False,True
ALUNO-77,,,,False,7.901661220043573,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,10.0,8.237472766884531,8.75,8.333333333333332,5.625,8.25,5.0,2022,0,I,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,169.0,46.0,1.0,8.666666666666666,8.0,,2.0,Promovido de Fase,Promovido de Fase,,,False,Fases 1-7,False,False,False
ALUNO-78,,,,False,7.604387307346327,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.91668,9.480259870064968,7.5,7.666666666666666,6.666666666666666,7.833336666666667,5.0,2022,1,D,,,,,,Fase 3 (7º e 8º ano),,2017.0,False,271.0,70.0,8.0,7.833333333333333,7.5,,3.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,,False,Fases 1-7,False,False,False
ALUNO-79,,,,False,7.110494326118325,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.58335,7.463924963924963,7.5,3.666666666666667,7.34375,7.20833,10.0,2022,3,F,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,452.0,55.0,9.0,4.0,4.0,3.0,4.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,False,Fases 1-7,False,False,False
ALUNO-80,,,,False,6.580093259259259,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.83334,9.296296296296296,5.625,4.25,6.25,7.5,5.0,2022,2,K,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,633.0,110.0,9.0,3.0,5.5,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
ALUNO-81,,,,True,7.474202506556246,,Ametista,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.33334,7.402950310559007,8.125,6.655555555555555,7.5,8.833336666666666,5.0,2022,6,A,,,,,,Fase 7 (3º EM),,2019.0,True,327.0,10.0,10.0,9.0,3.133333333333333,7.833333333333333,4.0,Promovido de Fase,Promovido de Fase + Bolsa,Mantido na Fase + Bolsa,Promovido de Fase,False,Fases 1-7,False,False,False
ALUNO-83,,,,False,7.2029775238095235,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.91667,7.819047619047619,7.5,6.8,6.875,7.750005,5.0,2022,5,A,,,,,,Fase 6 (2º EM),,2016.0,True,429.0,27.0,3.0,4.666666666666667,7.333333333333333,8.4,3.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,,False,Fases 1-7,False,False,False
ALUNO-84,,,,True,7.502401434343434,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.000020000000001,8.838383838383837,7.5,6.25,6.458333333333334,8.444446666666666,5.0,2022,1,A,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,309.0,81.0,6.0,6.833333333333333,5.666666666666667,,3.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,,True,Fases 1-7,False,False,False
ALUNO-85,,,,True,7.744553615384615,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.743589743589745,5.0,7.583333333333333,5.625,8.833335,5.0,2022,1,G,,,,,,Fase 2 (5º e 6º ano),,2019.0,False,218.0,56.0,1.0,7.333333333333333,7.833333333333333,,2.0,Promovido de Fase,Promovido de Fase,,,False,Fases 1-7,False,True,False
ALUNO-87,,,,False,6.644810737664296,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.16668,5.652169521654815,5.625,6.566666666666667,7.96875,7.1250025,5.0,2022,5,L,,,,,,Fase 6 (2º EM),,2016.0,True,608.0,36.0,8.0,5.5,5.666666666666667,8.533333333333333,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase + Bolsa,Promovido de Fase + Bolsa,False,Fases 1-7,False,False,False
ALUNO-88,,,,True,8.427269800194932,,Topázio,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.58335,9.11793372319688,5.625,6.877777777777777,8.90625,9.0833375,10.0,2022,3,A,,,,,,Fase 3 (7º e 8º ano),,2018.0,True,44.0,12.0,4.0,5.133333333333334,6.833333333333333,8.666666666666666,4.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,Promovido de Fase + Bolsa,False,Fases 1-7,False,False,False
ALUNO-90,,,,False,5.195056982905983,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.833320000000001,3.004807692307692,7.5,3.555555555555556,6.71875,6.888886666666665,5.0,2022,5,C,,,,,,Fase 6 (2º EM),,2019.0,False,812.0,56.0,6.0,3.0,4.166666666666667,3.5,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,False,Fases 1-7,False,False,False
ALUNO-91,,,,False,7.412884468772608,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,8.500020000000001,7.918575677196368,7.5,7.916666666666667,6.458333333333334,7.500003333333334,5.0,2022,2,F,,,,,,Fase 3 (7º e 8º ano),,2018.0,False,350.0,51.0,7.0,6.5,9.333333333333334,,3.0,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,,False,Fases 1-7,False,True,False
ALUNO-92,,,,False,7.232068817813764,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,9.50002,9.26450742240216,7.5,5.416666666666666,5.625,7.66666,5.0,2022,0,Q,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,416.0,123.0,3.0,5.833333333333333,5.0,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,False,False
ALUNO-97,,,,False,7.501754052631579,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,8.467105263157894,7.5,7.0,7.5,5.58333,10.0,2022,3,D,,,,,,Fase 3 (7º e 8º ano),,2018.0,False,310.0,35.0,1.0,5.333333333333333,6.5,9.166666666666666,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase,False,Fases 1-7,False,False,False
ALUNO-98,,,,False,7.3965272777777775,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.91667,8.520833333333332,7.5,7.055555555555556,7.8125,7.2916625,5.0,2022,3,D,,,,,,Fase 5 (1º EM),,2021.0,False,363.0,42.0,2.0,6.333333333333333,7.166666666666667,7.666666666666667,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,True,Fases 1-7,False,False,False
ALUNO-99,,,,False,7.7833335,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,8.75001,10.0,7.5,7.25,7.5,7.2916625,5.0,2022,7,D,,,,,,Fase 8 (Universitários),,2022.0,False,207.0,3.0,2.0,8.0,6.5,,4.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Mantido na Fase + Bolsa,Mantido na Fase atual,True,Fases 1-7,False,False,False
ALUNO-100,,,,False,6.042318760312152,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,9.000020000000001,8.475473801560758,5.0,1.666666666666666,6.25,7.444443333333333,5.0,2022,2,K,,,,,,Fase 4 (9º ano),,2018.0,False,720.0,132.0,10.0,1.166666666666667,2.166666666666667,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,True,False
ALUNO-101,,,,False,7.477568777777778,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.08333,7.854166666666666,6.25,6.622222222222223,7.65625,7.416665,10.0,2022,3,M,,,,,,Fase 3 (7º e 8º ano),,2022.0,False,324.0,36.0,1.0,6.333333333333333,5.333333333333333,8.200000000000001,4.0,Promovido de Fase,Mantido na Fase atual,Promovido de Fase,Promovido de Fase + Bolsa,True,Fases 1-7,False,False,False
ALUNO-102,,,,False,7.475860455026456,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,7.333340000000001,8.941798941798943,7.5,7.666666666666666,6.041666666666667,7.833333333333333,5.0,2022,1,P,,,,,,Fase 2 (5º e 6º ano),,2020.0,False,325.0,84.0,5.0,6.833333333333333,8.5,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,False,False
