nome,instituicao_ensino_aluno,idade_aluno,anos_pm,ponto_virada,inde,inde_conceito,pedra,destaque_ieg,destaque_ida,destaque_ipv,iaa,ieg,ips,ida,ipp,ipv,ian,ano,fase,turma,sinalizador_ingressante,rec_equipe_1,rec_equipe_2,rec_equipe_3,rec_equipe_4,nivel_ideal,defasagem,ano_ingresso,bolsista,cg,cf,ct,nota_port,nota_mat,nota_ing,qtd_aval,rec_ava_1,rec_ava_2,rec_ava_3,rec_ava_4,indicado_bolsa,grupo_fase,saiu,indicador_outlier,outlier_tipo,atencao,destaque
ALUNO-334,,,,False,6.252917,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0.0,5.0,8.125,5.9,5.9375,8.333335,10.0,2022,0,Y,,,,,,ALFA  (2º e 3º ano),,2022.0,False,695.0,176.0,10.0,6.0,5.8,,2.0,Promovido de Fase + Bolsa,Mantido na Fase atual,,,True,Fases 1-7,False,iaa,inferior,False,False
ALUNO-410,,,,False,5.19770335978836,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,5.132275132275131,7.5,5.366666666666667,5.3125,6.583325,5.0,2022,0,V,,,,,,Fase 1 (4º ano),,2022.0,False,811.0,188.0,7.0,5.766666666666667,4.966666666666667,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-735,,,,False,6.820451258609487,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.41668,7.268924626380766,5.625,5.916666666666666,5.625,7.083325,10.0,2022,0,J,,,,,,ALFA  (2º e 3º ano),,2022.0,False,549.0,156.0,11.0,6.0,5.833333333333333,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-1321,,,,False,6.657746209461563,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,5.16666,9.18456271397448,7.5,7.083333333333334,4.375,6.000005,5.0,2022,0,E,,,,,,Fase 1 (4º ano),,2022.0,False,603.0,165.0,4.0,7.5,6.666666666666667,,2.0,Promovido de Fase,Promovido de Fase,,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-603,Escola Pública,13,2,False,6.068611666666667,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.33335,8.1,5.0,3.0,6.041666666666667,8.05555,5.0,2020,1,R,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-1319,Escola Pública,10,1,False,7.898334666666667,B,Ametista,Seu destaque em 2020: A sua boa entrega das lições de casa.,Seu destaque em 2020: As suas boas notas na Passos Mágicos.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,6.41668,9.2,6.875,10.0,7.291666666666667,7.5,5.0,2020,1,J,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-61,Escola Pública,,,False,3.03,,Quartzo,,,,0.0,1.3,5.6,0.0,6.9,5.1,5.0,2021,1,M,Veterano,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-84,Escola Pública,,,False,7.87,,Ametista,,,,3.5,10.0,7.5,6.8,7.5,8.3,10.0,2021,1,A,Ingressante,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 1 (4o ano),0.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-102,Escola Pública,,,False,6.69,,Ágata,,,,6.3,7.5,7.5,4.8,7.9,7.8,5.0,2021,1,J,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-400,Escola Pública,,,False,3.7300000000000004,,Quartzo,,,,0.0,3.3,5.6,1.2,7.3,5.2,5.0,2021,1,C,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-602,Escola Pública,,,False,4.93,,Quartzo,,,,0.0,4.6,7.5,2.3,8.4,7.3,5.0,2021,1,E,Ingressante,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-603,Escola Pública,,,False,5.78,,Ágata,,,,0.0,9.2,3.1,3.3,8.1,8.3,5.0,2021,1,R,Veterano,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-620,Escola Pública,,,False,2.96,,Quartzo,,,,0.0,1.3,7.5,0.0,6.3,4.1,5.0,2021,1,C,Ingressante,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-634,Escola JP II,,,False,3.76,,Quartzo,,,,6.3,2.1,6.3,2.4,4.4,3.3,5.0,2021,1,A,Veterano,Não avaliado,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-867,Escola Pública,,,False,4.1,,Quartzo,,,,0.0,2.1,8.1,1.7,6.9,6.7,5.0,2021,1,E,Ingressante,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-973,Escola Pública,,,False,5.930000000000001,,Ágata,,,,6.3,7.9,6.3,2.7,6.9,6.8,5.0,2021,1,N,Veterano,Alocado em Fase anterior,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-1115,Escola Pública,,,False,3.66,,Quartzo,,,,0.0,1.7,6.9,0.4,7.1,6.7,5.0,2021,1,E,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-1302,Escola Pública,,,False,3.8100000000000005,,Quartzo,,,,0.0,3.3,7.5,0.6,7.2,5.3,5.0,2021,1,R,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-2.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-78,,,,False,7.604387307346327,,Ametista,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.91668,9.480259870064968,7.5,7.666666666666666,6.666666666666666,7.833336666666667,5.0,2022,1,D,,,,,,Fase 3 (7º e 8º ano),,2017.0,False,271.0,70.0,8.0,7.833333333333333,7.5,,3.0,Promovido de Fase,Promovido de Fase,Promovido de Fase,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-154,,,,False,4.934497092833093,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,3.49998,3.797498797498797,7.5,3.75,6.25,5.999996666666666,5.0,2022,1,N,,,,,,Fase 3 (7º e 8º ano),,2019.0,False,828.0,190.0,10.0,4.833333333333333,2.666666666666667,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-172,,,,False,6.407077164021164,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.41668,8.32010582010582,5.0,5.75,5.625,6.94444,5.0,2022,1,B,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,661.0,159.0,13.0,6.333333333333333,5.166666666666667,,3.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-323,,,,False,6.3227312768959445,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.91668,9.217813051146384,5.0,5.083333333333334,6.041666666666667,5.833336666666666,5.0,2022,1,B,,,,,,Fase 3 (7º e 8º ano),,2016.0,True,678.0,163.0,14.0,4.166666666666667,6.0,,3.0,Promovido de Fase + Bolsa,Promovido de Fase,Promovido de Fase,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-432,,,,False,4.948613444444445,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.91668,7.222222222222223,5.0,3.75,3.125,3.750005,5.0,2022,1,H,,,,,,Fase 2 (5º e 6º ano),,2020.0,False,826.0,189.0,11.0,3.166666666666667,4.333333333333333,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-452,,,,False,7.003526974358975,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.91668,8.705128205128204,5.625,6.916666666666667,6.25,7.5,5.0,2022,1,R,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,486.0,127.0,9.0,5.5,8.333333333333334,,3.0,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-493,,,,False,6.3760686733500425,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.91668,8.672013366750209,7.5,5.75,5.0,5.24999,5.0,2022,1,U,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,665.0,161.0,11.0,5.0,6.5,,2.0,Mantido na Fase atual,Promovido de Fase,,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-642,,,,False,6.946674134932534,,Ágata,Destaque: A sua boa entrega das lições de casa.,Destaque: As suas boas notas na Passos Mágicos.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,0.0,9.365317341329336,5.0,9.083333333333332,6.458333333333334,8.055553333333334,5.0,2022,1,D,,,,,,Fase 2 (5º e 6º ano),,2019.0,False,507.0,132.0,11.0,9.0,9.166666666666666,,3.0,Promovido de Fase + Bolsa,Mantido na Fase atual,Promovido de Fase,,True,Fases 1-7,False,iaa,inferior,False,False
ALUNO-762,,,,False,6.621162012826679,,Ágata,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,7.00002,6.730800064133398,7.5,6.5,6.25,6.999999999999999,5.0,2022,1,N,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,619.0,150.0,8.0,6.166666666666667,6.833333333333333,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-963,,,,False,7.276307053600186,,Ametista,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Destaque: A sua boa integração aos Princípios Passos Mágicos.,6.91668,9.325971934667589,6.875,7.083333333333334,6.041666666666667,7.555556666666667,5.0,2022,1,L,,,,,,Fase 3 (7º e 8º ano),,2021.0,False,406.0,106.0,8.0,6.166666666666667,8.0,,3.0,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-979,,,,False,4.365105849624061,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.91668,3.346365914786967,7.5,2.833333333333333,4.375,3.74999,5.0,2022,1,U,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,845.0,192.0,13.0,2.833333333333333,2.833333333333333,,2.0,Mantido na Fase atual,Mantido na Fase atual,,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-1073,,,,False,5.334539516483516,,Quartzo,Melhorar: Melhorar a sua entrega de lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,6.249084249084249,7.5,4.0,6.458333333333334,6.944446666666666,5.0,2022,1,D,,,,,,Fase 2 (5º e 6º ano),,2021.0,False,798.0,183.0,13.0,5.333333333333333,2.666666666666667,,3.0,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-1101,,,,False,6.440323564297217,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,6.75,8.111341154819415,7.5,4.0,6.041666666666667,7.444443333333333,5.0,2022,1,L,,,,,,Fase 2 (5º e 6º ano),,2022.0,False,652.0,158.0,12.0,3.0,5.0,,3.0,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-1268,,,,False,6.017619047619048,,Ágata,Destaque: A sua boa entrega das lições de casa.,Melhorar: Empenhar-se mais nas aulas e avaliações.,Melhorar: Integrar-se mais aos Princípios Passos Mágicos.,0.0,7.546428571428572,7.5,6.75,5.416666666666667,6.833333333333332,5.0,2022,1,M,,,,,,Fase 3 (7º e 8º ano),,2021.0,False,726.0,173.0,11.0,8.5,5.0,,3.0,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,,False,Fases 1-7,False,iaa,inferior,False,False
ALUNO-202,Escola Pública,12,2,False,3.7799986666666667,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,0.0,2.9,6.875,0.0,6.458333333333334,6.833326666666666,5.0,2020,2,R,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-399,Escola Pública,12,0,False,4.233888,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,0.0,4.6,6.875,0.0,7.708333333333334,6.777773333333332,5.0,2020,2,P,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-552,Escola Pública,12,1,False,5.7302773333333334,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,0.0,8.7,6.875,3.0,7.916666666666668,7.055553333333332,5.0,2020,2,P,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-678,Escola Pública,10,1,False,4.72222,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0.0,4.5,7.5,0.0,7.5,6.6111,10.0,2020,2,F,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-713,Escola Pública,11,1,False,6.066944666666667,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,5.83334,6.8,7.5,1.5,5.624999999999999,7.555553333333333,10.0,2020,2,J,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-835,Escola Pública,11,4,False,5.032083,D,Quartzo,Seu destaque em 2020: A sua boa entrega das lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0.0,7.9,3.125,0.0,6.5625,7.416665,10.0,2020,2,M,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-1231,Escola Pública,12,3,False,6.004166000000001,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,0.0,7.0,4.375,7.0,6.666666666666666,7.999996666666666,5.0,2020,2,E,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-1241,Escola Pública,11,2,False,4.179721333333333,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Seu destaque em 2020: A sua boa integração aos Princípios Passos Mágicos.,0.0,2.1,7.5,0.0,6.875,6.611106666666666,10.0,2020,2,G,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-1293,Escola Pública,12,1,False,3.8519446666666672,D,Quartzo,Ponto a melhorar em 2021: Melhorar a sua entrega de lições de casa.,Ponto a melhorar em 2021: Empenhar-se mais nas aulas e avaliações.,Ponto a melhorar em 2021: Integrar-se mais aos Princípios Passos Mágicos.,0.0,1.1,7.5,0.0,7.708333333333334,8.055556666666668,5.0,2020,2,C,,,,,,,,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-37,Escola Pública,,,False,6.16,,Ágata,,,,0.0,5.4,6.9,6.5,7.5,6.7,10.0,2021,2,N,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-41,Escola Pública,,,False,6.12,,Ágata,,,,0.0,5.0,7.5,6.8,7.5,8.8,5.0,2021,2,C,Veterano,Promovido de Fase,Promovido de Fase,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-168,Escola Pública,,,False,3.5300000000000002,,Quartzo,,,,0.0,1.7,5.6,2.5,7.5,4.4,5.0,2021,2,R,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-219,Escola Pública,,,False,4.180000000000001,,Quartzo,,,,0.0,4.2,6.9,1.9,8.1,4.8,5.0,2021,2,K,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-226,Rede Decisão,,,False,4.63,,Quartzo,,,,0.0,4.2,5.6,4.3,7.1,5.8,5.0,2021,2,G,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-364,Escola Pública,,,False,6.3100000000000005,,Ágata,,,,0.0,7.5,4.4,4.7,7.1,8.6,10.0,2021,2,A,Veterano,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-477,Escola Pública,,,False,5.180000000000001,,Quartzo,,,,0.0,5.8,7.5,4.3,7.3,5.9,5.0,2021,2,L,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-486,Escola Pública,,,False,5.5200000000000005,,Ágata,,,,0.0,6.3,7.5,6.0,6.7,5.7,5.0,2021,2,C,Ingressante,Promovido de Fase,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-585,Escola Pública,,,False,2.75,,Quartzo,,,,0.0,1.3,4.4,0.4,6.6,5.3,2.5,2021,2,F,Veterano,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 5 (1o EM),-3.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-713,Escola Pública,,,False,5.140000000000001,,Quartzo,,,,0.0,6.3,6.9,2.6,8.1,6.8,5.0,2021,2,R,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-725,Escola Pública,,,False,2.7600000000000002,,Quartzo,,,,0.0,0.4,7.5,0.0,7.5,3.4,5.0,2021,2,M,Veterano,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-797,Escola Pública,,,False,2.4699999999999998,,Quartzo,,,,0.0,0.4,6.3,0.0,6.9,4.1,2.5,2021,2,R,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 6 (2o EM),-4.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-826,Escola Pública,,,False,4.180000000000001,,Quartzo,,,,0.0,2.5,7.5,1.0,7.9,7.2,5.0,2021,2,L,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-835,Escola Pública,,,False,4.32,,Quartzo,,,,0.0,5.4,5.6,1.6,7.8,5.4,5.0,2021,2,M,Veterano,Mantido na Fase atual,Não avaliado,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-907,Escola Pública,,,False,5.38,,Quartzo,,,,0.0,3.8,7.5,3.1,7.3,7.6,10.0,2021,2,P,Veterano,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-914,Escola Pública,,,False,5.0600000000000005,,Quartzo,,,,0.0,2.9,7.5,4.6,7.7,7.7,5.0,2021,2,C,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-964,Escola Pública,,,False,6.02,,Ágata,,,,0.0,5.4,7.5,6.3,8.3,8.0,5.0,2021,2,G,Ingressante,Promovido de Fase,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-989,Escola Pública,,,False,5.2,,Quartzo,,,,0.0,3.3,7.5,5.8,7.5,6.9,5.0,2021,2,P,Veterano,Mantido na Fase atual,Mantido na Fase atual,Promovido de Fase,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-1007,Escola Pública,,,False,3.7700000000000005,,Quartzo,,,,0.0,1.7,7.5,0.8,7.2,6.5,5.0,2021,2,P,Veterano,Mantido na Fase atual,Promovido de Fase,Não avaliado,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-1083,Escola Pública,,,False,3.5000000000000004,,Quartzo,,,,0.0,2.9,5.0,0.0,7.8,5.7,5.0,2021,2,E,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 4 (9o ano),-2.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-1103,Escola Pública,,,False,4.0,,Quartzo,,,,0.0,2.9,5.6,3.3,6.0,5.5,5.0,2021,2,G,Veterano,Mantido na Fase atual,Promovido de Fase,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-2.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-1166,Escola Pública,,,False,3.9900000000000007,,Quartzo,,,,0.0,2.1,6.9,3.5,5.4,5.7,5.0,2021,2,E,Veterano,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 4 (9o ano),-2.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-1231,Escola Pública,,,False,4.140000000000001,,Quartzo,,,,0.0,1.7,6.3,3.1,7.5,6.5,5.0,2021,2,E,Veterano,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
ALUNO-1232,Escola Pública,,,False,2.72,,Quartzo,,,,0.0,0.8,7.5,0.9,6.3,2.5,5.0,2021,2,H,Veterano,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Não avaliado,Nível 3 (7o e 8o ano),-1.0,,,,,,,,,,,,,,,Fases 1-7,True,iaa,inferior,False,False
ALUNO-1335,Rede Decisão,,,False,4.84,,Quartzo,,,,0.0,3.8,7.5,3.4,6.7,4.9,10.0,2021,2,G,Ingressante,Mantido na Fase atual,Mantido na Fase atual,Mantido na Fase atual,Não avaliado,Nível 2 (5o e 6o ano),0.0,,,,,,,,,,,,,,,Fases 1-7,False,iaa,inferior,False,False
